Collection Name,Title#1,Title#1$1,Title#1$2,Creator#1,Creator#2$2,Creator#2$1,Creator#2,Creator#3,Subject#1$10,Subject#1$11,Subject#1$12,Subject#1$13,Subject#1$14,Subject#1$15,Subject#1$1,Subject#1$3,Subject#1$2,Subject#1$5,Subject#1$4,Subject#1$7,Subject#1$6,Subject#1$9,Subject#1$8,Subject#1,Subject#2,Subject#2$2,Subject#2$1,Subject#2$3,Subject#3,Subject#4,Subject#5,Subject#6,Subject#7,Subject#8,Subject#9,Subject#10,Subject#11,Description#1,Description Type#1,Description#2,Description Type#2,Description#3,Description Type#3,Description#4,Description#5,Description#6,Publisher#1,Contributor#1,Contributor#1$1,Contributor#1$2,Contributor#1$5,Contributor#1$3,Contributor#1$4,Contributor#2$1,Contributor#2$2,Contributor#2$3,Contributor#2,Contributor#3,Contributor#4,Contributor#5,Contributor#6,Contributor#7,Date#1$1,Date#1$3,Date#1$2,Date#1,Type#1,Format#1,Identifier#1,Source#1,Language#1,Relation#1,Relation Type#1,Relation href#1,Relation#2,Relation Type#2,Relation href#2,Relation#3,Relation Type#3,Relation href#3,Relation#4,Relation Type#4,Relation href#4,Relation#5,Relation Type#5,Relation href#5,Relation#6,Relation Type#6,Relation href#6,Coverage (Spatial)#1,Coverage (Spatial)#1$14,Coverage (Spatial)#1$15,Coverage (Spatial)#1$10,Coverage (Spatial)#1$11,Coverage (Spatial)#1$12,Coverage (Spatial)#1$13,Coverage (Spatial)#1$3,Coverage (Spatial)#1$4,Coverage (Spatial)#1$1,Coverage (Spatial)#1$2,Coverage (Spatial)#1$7,Coverage (Spatial)#1$8,Coverage (Spatial)#1$5,Coverage (Spatial)#1$6,Coverage (Spatial)#1$9,Coverage (Temporal)#1$1,Coverage (Temporal)#1$2,Coverage (Temporal)#1,Coverage (Spatial)#2,Coverage (Temporal)#2,Coverage (Temporal)#3,Coverage (Temporal)#4,Rights#1,Editing notes#1$1,Editing notes#1$2,Editing notes#1,Sort#1,Editing notes#2,Sort#2,Editing notes#3,Sort#3
Colorado Coal Project,A photography studio in Trinidad (pt. 2 of 3),,,"Margolis, Eric, 1947-",,,"McMahan, Ronald L.",,,,,,,,,,,,,,,,,Coal mines and mining,"Ludlow Massacre, Colo., 1913-1914",,,,Trinidad (Colo.) -- History,Documentary photography -- United States -- History -- 20th century,"Coal Miners' Strike, Colorado, 1913-1914",Coal miners -- Colorado -- History -- 20th century,,,,,,"Glenn Aultman shows interviewers the photography studio which his father started in Trinidad in 1901. Much of the original equipment is still operational. He, a photographer from 1925 on himself, discusses photographic processes (e.g., a panoramic circuit camera). When questioned, he reminisces about life in Trinidad, the bustling city, which was nearly deserted after the dust bowl years of the early thirties. At that time, a number of mines closed due to decreasing demand for coal. He remembers how miners had to purchase everything from the company store using scrip, which did not sit well with the miners nor the retailers of Trinidad. He recalls the Ludlow strike and how people in Trinidad lived in fear of violence from both the angry miners and the state militia. He believes the strike was ended without much won because the miners could not make it through another winter. His father's negatives are with the State Historical Society in Denver.",summary,"25 min: Interview resumes = p. 35 of pdf 30 min: His father's work, including photos of miners killed in accidents (with their families) = p. 36 of pdf 30 min: His memories of Trinidad during the early 1900's, the Great Depression and the Dust Bowl = p. 41 of pdf",SegmentSequence,,,,,,University of Colorado Boulder Archives,"Aultman, Glenn R., 1904-2000",,,,,,,,,,,,,,,,,,5/26/1978,MovingImage,video/mp4,184-Aultman,Colorado Coal Project Collection,English,narv_coloradoCoal_transAultman,derivedFrom,http://cudl.colorado.edu/luna/servlet/s/x1i5j9,196-Aultman,relatedTo,,183-Aultman,relatedTo,http://cudl.colorado.edu/luna/servlet/s/216e5y,,,,,,,,,,,,,,,,,,,Colorado,"Trinidad, CO",,,,,,,,1900/1970,,,,,,,,"CAH: 0:00 - 27:00 is Aultman working in his studio. 27:00 - 39:00 is an interview with Aultman (p.35-41 of transcript), which is continued in VIDEO 196-Aultman.",aultman_a_m2,,,,
Colorado Coal Project,A photography studio in Trinidad (pt. 3 of 3) and the murder of George Belcher,,,"Margolis, Eric, 1947-",,,"McMahan, Ronald L.",,,,,,,,,,,,,,,,,Coal mines and mining,"Ludlow Massacre, Colo., 1913-1914",,,,Trinidad (Colo.) -- History,Documentary photography -- United States -- History -- 20th century,"Coal Miners' Strike, Colorado, 1913-1914",Coal miners -- Colorado -- History -- 20th century,"Belcher, George W.",Coal mines and mining -- Social aspects -- United States -- 20th century,,,,"Glenn Aultman shows interviewers the photography studio which his father started in Trinidad in 1901. Much of the original equipment is still operational. He, a photographer from 1925 on himself, discusses photographic processes (e.g., a panoramic circuit camera). When questioned, he reminisces about life in Trinidad, the bustling city, which was nearly deserted after the dust bowl years of the early thirties. At that time, a number of mines closed due to decreasing demand for coal. He remembers how miners had to purchase everything from the company store using scrip, which did not sit well with the miners nor the retailers of Trinidad. He recalls the Ludlow strike and how people in Trinidad lived in fear of violence from both the angry miners and the state militia. He believes the strike was ended without much won because the miners could not make it through another winter. His father's negatives are with the State Historical Society in Denver. The final part of this video Barron Beshoar shows interviewers where coal miners shot dead George Belcher on Nov. 20, 1913 in Trinidad, Colorado. Belcher, who worked for of the Baldwin-Felts Detective Agency had killed a union organizer. He was known for terrorizing miners who came to Trinidad, and even non-mining people believed he got what he deserved.",summary,"00:00 Aultman talks about his memories of Ludlow in 1913 10:00 The quality of life in the coal mining camps 20:00 Cars in Trinidad, then and now (1978) 22:00 Footage of Aultman working in his studio - no audio 30:00 He develops a photograph in a chemical bath - no audio 35:00 Barron Beshoar stands at Main and Commmercial Streets in Trinidad 40:00 He describes the murder of George Belcher at that location 49:00 End",segmentSequence,,,,,,University of Colorado Boulder Archives,"Aultman, Glenn R., 1904-2000",,,,,,,,,"Beshoar, Barron B., 1907-1987",,,,,,,,,6/26/1978,MovingImage,video/mp4,196-Aultman,Colorado Coal Project Collection,English,narv_coloradoCoal_transAultman,derivedFrom,http://cudl.colorado.edu/luna/servlet/s/x1i5j9,184-Aultman,relatedTo,http://cudl.colorado.edu/luna/servlet/s/x24l2m,183-Aultman,relatedTo,http://cudl.colorado.edu/luna/servlet/s/216e5y,narv_coloradoCoal_transBeshoar5,derivedFrom,http://cudl.colorado.edu/luna/servlet/s/k3579q,,,,,,,,,,,,,,,,Colorado,"Trinidad, CO",,,,,,1900/1970,11/20/1913,,,,,,,,,Fourteen minutes at the end of the video are the Beshoar5 transcript.,,Pages 41-45 of the transcript are not in the video; 3:30 to 9:45 is not in the transcript.,,This video continues the interview of 184-Aultman from 0:00 to 22:00.,aultman_a_m3
Colorado Coal Project,"Lafayette Miners' Museum Feb 6, 1984",,,"Margolis, Eric, 1947-",,,"McMahan, Ronald L.",,Labor Unions -- United States -- History,Labor and laboring classes -- United States,,,,,Coal mining -- Colorado,Strikes and lockouts -- Coal mining -- Colorado,Industrial Workers of the World,"Roche, Josephine A. -- (Josephine Aspinwall) -- 1886-1976",Labor disputes -- Colorado,Coal mines and mining,Coal miners -- Personal narratives,Coal miners -- Children -- Colorado,United Mine Workers of America,,,,,,,,,,,,,,,"Interview with four retired coal miners : Bill Bagdonis, Jim Graham, Johnny James and Bob Johnson. The miners discuss the working conditions in colorado mines starting in the 1920s, focusing on the Monarch Mine and the Morrison Mine, along with various smaller operations. They tell about the ""Wobbly"" (Industrial Workers of the World, also referred to as the IWW) strike, the United Mine Workers of America, and the changes brought on in the mines by Josephine Roche upon inheriting the Rocky Mountain Fuel Company. The interviewer asks a number of questions about the advent of machine usage in the mines, which machines were used first, and how effective they were, what the miners thought of the machines, and whether they were actually helpful. The history of the evolving process by which coal was extracted from the mines and transported through the decades is also examined, including machinery.",,,,,,,,,University of Colorado Boulder Archives,,"Bagdonis, Bill","Graham, Jim",,"James, Johnny","Johnson, Bob",,,,,,,,,,,,,2/6/1984,Text,text/pdf,narv_coloradoCoal_transLafayette,Colorado Coal Project Collection,English,narv_coloradoCoal_transLafayette2,relatedTo,,,,,,,,,,,,,,,,,,,,,,,,"Monarch Mine, CO","Morrison Mine, CO","Columbine Mine, CO","Lafayette, CO",,,,,,,,1924/1984,,,,,,,,CLF-No video found to accompany transcripts.,,,,,
Colorado Coal Project,Lafayette Miners' Museum #2,,,"Margolis, Eric, 1947-",,,"McMahan, Ronald L.",,Labor Unions -- United States -- History,Labor and laboring classes -- United States,,,,,Coal mining -- Colorado,Strikes and lockouts -- Coal mining -- Colorado,Industrial Workers of the World,"Roche, Josephine A. -- (Josephine Aspinwall) -- 1886-1976",Labor disputes -- Colorado,Coal mines and mining,Coal miners -- Personal narratives,Coal miners -- Children -- Colorado,United Mine Workers of America,,,,,,,,,,,,,,,"Notes, timeline style, on an interview with four retired coal miners : Bill Bagdonis, Jim Graham, Johnny James and Bob Johnson. The miners discuss the working conditions in colorado mines starting in the 1920s, focusing on the Monarch Mine and the Morrison Mine, along with various smaller operations. They tell about the ""Wobbly"" (Industrial Workers of the World, also referred to as the IWW) strike, the United Mine Workers of America, and the changes brought on in the mines by Josephine Roche upon inheriting the Rocky Mountain Fuel Company. The interviewer asks a number of questions about the advent of machine usage in the mines, which machines were used first, and how effective they were, what the miners thought of the machines, and whether they were actually helpful. The history of the evolving process by which coal was extracted from the mines and transported through the decades is also examined, including machinery.",Summary,,,,,,,,University of Colorado Boulder Archives,,"Bagdonis, Bill","Graham, Jim",,"James, Johnny","Johnson, Bob",,,,,,,,,,,,,2/6/1984,Text,text/pdf,narv_coloradoCoal_transLafayette2,Colorado Coal Project Collection,English,narv_coloradoCoal_transLafayette,relatedTo,http://cudl.colorado.edu/luna/servlet/s/qsq7ej,,,,,,,,,,,,,,,,,,,,,,,"Monarch Mine, CO","Morrison Mine, CO","Columbine Mine, CO","Lafayette, CO",,,,,,,,1924/1984,,,,,,,,CLF-No video found to accompany transcripts.,,,,,
Colorado Coal Project,"Lafayette Miners' Museum Feb 6, 1984",,,"Margolis, Eric, 1947-",,,"McMahan, Ronald L.",,Labor Unions -- United States -- History,Labor and laboring classes -- United States,,,,,Coal mining -- Colorado,Strikes and lockouts -- Coal mining -- Colorado,Industrial Workers of the World,"Roche, Josephine A. -- (Josephine Aspinwall) -- 1886-1976",Labor disputes -- Colorado,Coal mines and mining,Coal miners -- Personal narratives,Coal miners -- Children -- Colorado,United Mine Workers of America,,,,,,,,,,,,,,,"Interview with four retired coal miners : Bill Bagdonis, Jim Graham, Johnny James and Bob Johnson. The miners discuss the working conditions in colorado mines starting in the 1920s, focusing on the Monarch Mine and the Morrison Mine, along with various smaller operations. They tell about the ""Wobbly"" (Industrial Workers of the World, also referred to as the IWW) strike, the United Mine Workers of America, and the changes brought on in the mines by Josephine Roche upon inheriting the Rocky Mountain Fuel Company. The interviewer asks a number of questions about the advent of machine usage in the mines, which machines were used first, and how effective they were, what the miners thought of the machines, and whether they were actually helpful. The history of the evolving process by which coal was extracted from the mines and transported through the decades is also examined, including machinery.",,,,,,,,,University of Colorado Boulder Archives,,"Bagdonis, Bill","Graham, Jim",,"James, Johnny","Johnson, Bob",,,,,,,,,,,,,2/6/1984,MovingImage,video/mp4,Lafayette,Colorado Coal Project Collection,English,,,,,,,,,,,,,,,,,,,,,,,,,,"Monarch Mine, CO","Morrison Mine, CO","Columbine Mine, CO","Lafayette, CO",,,,,,,,1924/1984,,,,,,,,No video found to accompany transcripts.,,,,,
Colorado Coal Project,Miners on trial for shooting mine guards,,,"Margolis, Eric, 1947-",,,"McMahan, Ronald L.",,,,,,,,,,,,,,,,,Coal mines and mining,United Mine Workers of America -- History -- 20th century,,,,Coal miners -- Colorado -- Ludlow -- 1910-1920,Child labor -- United States,"Lawson, John R., 1871-1945",Labor movement -- United States -- 20th century,Colorado -- Militia,Coal miners -- Personal narratives,,,,"This retired miner has two big books containing court documents about a shooting for which he and other miners were on trial. Five mine guards were shot in their truck after threatening to kill miners for trying to force one of them to join the union. The union paid for a lawyer and the miners were held for one week. Afraid of being poisoned, they ate only canned food. He remembers the ""war"" after the Ludlow Massacre, when both miners and state militia were out to kill each other. He began working in mines at age 11 and gives examples of what children did in mines and tipples. Later he worked in mines in Utah, Wyoming, and New Mexico and lost one eye in a mining mishap. He also prospected for gold and had his own small coal mine. His parents were originally from Italy and came to Colorado via Illinois with their four sons.",summary,,,,,,,,University of Colorado Boulder Archives,"Baione, Pete",,,,,,,,,,,,,,,,,,8/2/1979,Text,text/pdf,narv_coloradoCoal_transBaione,Colorado Coal Project Collection,English,,,,,,,,,,,,,,,,,,,,,,,,,,"La Veta, CO","Walsenburg, CO",Colorado,"Gardner, CO",,,,,,,,1905/1979,,,,,,,,,baione_a_t1,,,,
Colorado Coal Project,Interview with Josephine Bazanele,,,"Margolis, Eric, 1947-",,,"McMahan, Ronald L.",,,,,,,,,,,,,,,,,Coal mines and mining,Coal miners -- United States -- Health and hygiene,,,,Quality of life -- United States -- History,Husband and wife -- United States -- History,Domestic relations -- United States -- History -- 20th century,,,,,,,"A family talks about the life of a miner's wife, which consisted of long hours, hard work, and raising children. In general, the men worked in the mine for nine hours and relaxed in the evening, while the women did the all house work (cooking meals, baking bread, fetching water, cleaning) until the late evening. Washing, mending, and sewing new clothes was done by hand. The company house had to be renovated and repaired by the miners. The men hunted rabbits, squirrels, and birds and made sausage from the meat. The women raised vegetables in the garden. More details are provided about what they ate and the things they crafted themselves. A pay statement from 1945 shows what was withheld by the mining company. At 83, Mrs. Bazanele still makes embroidered woolen blankets for her grandchildren and sees it as her wifely duties to care for her husband (age 86).",summary,,,,,,,,University of Colorado Boulder Archives,"Bazanele, Josephine, 1895-1982",,,,,,,,,,,,,,,,,,1975,Text,text/pdf,narv_coloradoCoal_transBazanele3,Colorado Coal Project Collection,English,narv_coloradoCoal_transBazanele2,relatesTo,http://cudl.colorado.edu/luna/servlet/s/ks0q9r,narv_coloradoCoal_transBazanele1,relatesTo,http://cudl.colorado.edu/luna/servlet/s/68h1kf,,,,,,,,,,,,,,,,,,,,Tirol,,Bear Canyon (valley),Colorado,,,,,,,,1904/1975,,,,,,,,There is no source for this transcript in the Colorado Coal collection. --cah,,,,,
Colorado Coal Project,Conversation with retired coal miners,,,,,,,,,,,,,,,,,,,,,,,Coal miners,,,,,,,,,,,,,,Audio of conversations with retired coal miners and their wives.,,,,,,,,,University of Colorado Boulder Archives,"Bazanele, Victor, 1892-1980",,,,,,,,,,,,,,,,,,,Image,jpeg,CCMP44-16,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Colorado,,,,,,,,,,,,,,,,,,,,1970s,,,,,,,bazanele_z_1,,,,
Colorado Coal Project,,,,,,,,,,,,,,,,,,,,,,,,personalities: male,,,,,,,,,,,,,,human interest,,Bazanele,,,,,,,University of Colorado Boulder Archives,"Bazanele, Victor, 1892-1980",,,,,,,,,,,,,,,,,,,Image,jpeg,CCMP44-17,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Colorado,,,,,,,,,,,,,,,,,,,,1970s,,,,,,,bazanele_z_2,,,,
Colorado Coal Project,,,,,,,,,,,,,,,,,,,,,,,,personalities: male,,,,,,,,,,,,,,human interest,,Bazanele,,,,,,,University of Colorado Boulder Archives,"Bazanele, Victor, 1892-1980",,,,,,,,,,,,,,,,,,,Image,jpeg,CCMP44-20,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Colorado,,,,,,,,,,,,,,,,,,,,1970s,,,,,,,bazanele_z_5,,,,
Colorado Coal Project,,,,,,,,,,,,,,,,,,,,,,,,personalities: male,,,,,,,,,,,,,,human interest,,Bazanele,,,,,,,University of Colorado Boulder Archives,"Bazanele, Victor, 1892-1980",,,,,,,,,,,,,,,,,,,Image,jpeg,CCMP44-21,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Colorado,,,,,,,,,,,,,,,,,,,,1970s,,,,,,,bazanele_z_6,,,,
Colorado Coal Project,,,,,,,,,,,,,,,,,,,,,,,,personalities: male,,,,,,,,,,,,,,human interest,,Bazanele,,,,,,,University of Colorado Boulder Archives,"Bazanele, Victor, 1892-1980",,,,,,,,,,,,,,,,,,,Image,jpeg,CCMP44-22,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Colorado,,,,,,,,,,,,,,,,,,,,1970s,,,,,,,bazanele_z_7,,,,
Colorado Coal Project,,,,,,,,,,,,,,,,,,,,,,,,personalities: male,,,,,,,,,,,,,,human interest,,Bazanele,,,,,,,University of Colorado Boulder Archives,"Bazanele, Victor, 1892-1980",,,,,,,,,,,,,,,,,,,Image,jpeg,CCMP44-23,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Colorado,,,,,,,,,,,,,,,,,,,,1970s,,,,,,,bazanele_z_8,,,,
Colorado Coal Project,Bazanele interview (Part 1 of 2),,,"Margolis, Eric, 1947-",,,"McMahan, Ronald L.",,,,,,,,,,,,,,,,,Coal mines and mining,"Ludlow Massacre, Colo., 1913-1914",,,,United Mine Workers of America -- History -- 20th century,"Lawson, John R., 1871-1945",Coal miners -- Colorado -- History -- 20th century,Ku Klux Klan (1915- ) -- History -- 20th century,"Jones, Mother, 1837-1930",Coal miners -- Personal narratives,,,,"A family talks about their coal mining days, when violence and corruption was rampant and the United Mine Workers Union struggled to improve their quality of life. Looking through photographs, they recall the Ludlow Massacre, other mines and tent camps, armed rallies with Mother Jones and John Lawson, murdered miners, and corrupt bosses and union people. The Ku Klux Klan, whose members included the Governor of Colorado, was openly attacking immigrant miners, who were already discriminated at work for not knowing the English language. Mention is made of the company store, federal soldiers, and the FBI investigating the strike of 1927. The role of mules in hauling coal is described. After 1954 things got better because the unions gained more power but before that, the lives of coal miners meant hard work and having to submit to ""cruel"" treatment.",summary,,,,,,,,University of Colorado Boulder Archives,"Bazanele, Victor, 1892-1980",,,,,,,,,,,,,,,,,,1975,Text,text/pdf,narv_coloradoCoal_transBazanele1,Colorado Coal Project Collection,English,narv_coloradoCoal_transBazanele2,relatesTo,http://cudl.colorado.edu/luna/servlet/s/ks0q9r,narv_coloradoCoal_transBazanele3,relatesTo,http://cudl.colorado.edu/luna/servlet/s/2d94dz,,,,,,,,,,,,,,,,,,,,"Trinidad, CO",,Colorado,"Ludlow, CO",,,,,,,,1904/1975,,,,,,,,The source of this transcript is 'bazanele.mp3.' --cah 6/15/15,bazanele_a_t1,,,,
